p;ingresopcf;housingQ;Wlocation;ToiletDrain;ToiletShare;HHschooling;Wsource;ToiletFacility;children;OlderAdults;ActiveMembers;Overcrowding;WorkingHours;bToiletLoc;Hlandfill;Hfloodplain;Hshanty;kitchen;laundry;garage;bCookingFuel;MonetaryAids;GoodsAids;OtherAids;HHgender;MedicalCov;HHemployed;pondera;bWlocation;iv3;biv3;iv4;iv4new;biv5;bWsource;ToiletLoc;bToiletFacility;CookingFuel;bToiletShare
0;20000;1;1;1;1;6;1;1;0;0;1;1;40;1;1;1;1;1;0;0;1;1;1;1;1;1;1;4;1;1;1;2;2;1;1;1;1;1;1
0;11000;1;1;1;1;5;1;1;0;0;2;0.67;30;1;1;1;1;1;1;0;0;1;1;1;0;1;1;404;1;1;1;1;1;1;1;1;1;2;1
0;12000;1;1;1;1;5;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;228;1;1;1;9;9;1;1;1;1;1;1
0;6000;1;1;2;1;2;2;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;435;1;1;1;4;4;1;0;1;1;1;1
0;8250;1;1;2;1;6;2;1;2;0;2;0.8;40;1;1;1;1;1;1;0;1;1;1;1;1;1;1;435;1;1;1;4;4;1;0;1;1;1;1
1;166.67;1;1;2;1;6;1;1;0;0;3;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;425;1;1;1;5;5;1;1;1;1;1;1
0;4675;1;1;1;1;5;1;1;2;0;2;1.33;40;1;1;1;1;1;0;0;1;0;1;1;0;1;1;9;1;1;1;3;3;1;1;1;1;1;1
0;5800;1;1;1;1;4;1;1;0;1;0;0.5;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;127;1;1;1;4;4;1;1;1;1;1;1
0;17500;1;1;1;1;3;1;1;0;1;0;0.5;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;55;1;1;1;1;1;1;1;1;1;1;1
0;7400;1;1;1;1;5;1;1;0;0;2;2;24;1;0;1;1;1;0;0;0;1;1;1;1;0;1;179;1;1;1;2;2;1;1;1;1;2;1
0;6750;2;1;2;1;4;2;1;1;0;3;1.33;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;452;1;2;0;4;4;1;0;1;1;2;1
0;16000;1;1;1;1;4;1;1;0;0;1;1;44;1;1;1;1;0;1;0;0;1;1;1;0;1;1;317;1;1;1;4;4;1;1;1;1;2;1
0;4500;1;1;1;1;4;1;1;2;0;2;1.33;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;155;1;1;1;4;4;1;1;1;1;2;1
0;6200;1;1;1;1;6;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;197;1;1;1;2;2;1;1;1;1;1;1
0;16000;1;1;2;1;2;2;1;0;0;1;0.33;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;427;1;1;1;2;2;1;0;1;1;1;1
0;12725;2;1;2;1;6;2;1;0;1;3;1.33;40;1;1;1;0;1;0;0;1;1;1;1;1;1;1;25;1;1;1;2;2;0;0;1;1;1;1
0;3475;1;1;1;1;4;1;1;2;0;2;1.33;44;1;1;1;1;1;0;0;1;0;1;1;0;1;1;52;1;1;1;2;2;1;1;1;1;1;1
0;4500;1;1;2;1;4;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;327;1;1;1;2;2;1;1;1;1;1;1
0;8500;1;1;1;1;4;1;1;1;0;1;0.67;27;1;1;1;1;1;1;0;1;1;1;1;1;1;1;466;1;1;1;9;9;1;1;1;1;1;1
0;5500;1;1;1;1;3;1;1;0;0;2;2;48;1;1;1;1;1;0;0;0;1;1;1;1;0;1;368;1;1;1;2;2;1;1;1;1;2;1
0;6300;1;1;1;1;4;1;1;0;2;0;2;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;305;1;1;1;1;1;1;1;1;1;1;1
1;3100;1;1;2;1;4;2;1;1;0;3;1.33;4;1;1;1;1;1;1;0;0;1;1;1;1;1;1;375;1;1;1;4;4;1;0;1;1;2;1
0;9900;1;1;2;1;1;2;1;0;2;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;41;1;1;1;4;4;1;0;1;1;1;1
0;7000;1;1;2;1;6;2;1;0;0;2;1;20;1;1;1;1;1;0;0;1;1;1;1;1;1;1;201;1;1;1;1;1;1;0;1;1;1;1
0;5300;1;1;2;1;1;2;1;0;1;0;0.33;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;201;1;1;1;1;1;1;0;1;1;1;1
0;14500;1;1;2;1;3;2;1;0;1;1;0.67;90;1;1;1;1;1;0;0;1;1;1;1;0;0;1;201;1;1;1;2;2;1;0;1;1;1;1
0;10000;1;1;2;1;1;2;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;492;1;1;1;2;2;1;0;1;1;1;1
0;6000;1;1;1;1;2;1;1;0;2;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;48;1;1;1;1;1;1;1;1;1;1;1
1;2200;3;1;2;1;2;1;1;1;0;4;2.5;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;276;1;2;0;1;1;0;1;1;1;2;1
1;3500;1;1;3;1;2;1;1;0;0;4;1.33;36;1;0;0;1;1;0;1;1;1;1;1;1;0;1;247;1;1;1;4;4;1;1;1;1;1;1
0;6300;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;433;1;1;1;3;3;1;1;1;1;1;1
0;6960;3;1;1;1;2;2;1;2;0;3;1.67;8;1;1;1;1;1;1;0;0;0;1;1;1;1;1;481;1;1;1;4;4;0;0;1;1;2;1
0;7571.67;1;1;2;1;2;2;1;0;0;6;2;54;1;1;1;1;1;0;0;1;1;1;1;0;1;1;437;1;1;1;4;4;1;0;1;1;1;1
0;5750;1;1;1;1;6;1;1;1;0;3;1;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;239;1;1;1;1;1;1;1;1;1;1;1
0;4333.33;2;1;2;1;2;1;1;1;0;2;3;40;1;1;1;1;1;1;0;0;1;1;1;0;1;1;140;1;2;0;2;2;1;1;1;1;2;1
0;4500;3;1;1;1;2;1;1;0;0;6;2;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;218;1;2;0;4;4;0;1;1;1;2;1
0;26000;2;1;2;1;4;1;1;0;0;1;0.5;72;1;1;1;1;1;0;0;1;1;1;1;0;1;1;114;1;2;0;4;4;1;1;1;1;1;1
1;2700;1;1;3;1;1;1;1;0;0;4;1.33;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;247;1;1;1;4;4;1;1;1;1;2;1
0;13000;1;1;1;1;5;1;1;0;0;4;0.44;30;1;1;1;1;1;1;1;1;1;1;1;0;1;1;178;1;1;1;3;3;1;1;1;1;1;1
1;4000;1;1;1;1;4;1;1;0;0;3;1;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;141;1;1;1;1;1;1;1;1;1;1;1
0;5500;2;1;1;1;2;2;1;2;0;2;4;25;1;1;0;1;1;1;0;1;1;1;1;1;1;1;481;1;1;1;2;2;0;0;1;1;1;1
0;5850;1;1;1;1;3;1;1;0;2;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;321;1;1;1;1;1;1;1;1;1;1;1
1;2666.67;3;1;2;1;3;1;1;0;1;2;1;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;140;1;2;0;2;2;0;1;1;1;1;1
0;6266.67;1;1;1;1;2;1;1;0;3;0;0.75;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;181;1;1;1;2;2;1;1;1;1;1;1
0;3900;1;1;2;1;3;1;1;0;0;4;0.8;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;476;1;1;1;3;3;1;1;1;1;1;1
0;6666.67;1;1;1;1;6;1;1;1;0;2;1;30;1;1;1;1;1;0;0;1;1;1;1;0;1;1;88;1;1;1;2;2;1;1;1;1;1;1
1;4000;1;2;1;1;3;1;1;0;0;8;1.6;72;0;1;1;1;1;0;0;1;1;1;1;1;1;1;410;0;1;1;4;4;1;1;2;1;1;1
1;2375;2;1;1;1;4;1;1;1;0;3;1.33;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;410;1;1;1;2;2;0;1;1;1;1;1
0;32000;1;1;1;1;6;1;1;0;0;2;0.5;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;239;1;1;1;3;3;1;1;1;1;1;1
0;6800;1;1;1;1;2;1;1;0;2;1;1;20;1;1;1;1;1;1;0;1;1;1;1;0;1;1;16;1;1;1;3;3;1;1;1;1;1;1
0;12750;1;1;1;1;4;2;1;0;0;4;1;60;1;1;1;1;1;1;1;1;1;1;1;0;1;1;22;1;1;1;3;3;1;0;1;1;1;1
0;5433.33;1;1;1;1;3;1;1;1;0;2;3;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;403;1;1;1;2;2;1;1;1;1;1;1
0;12600;1;1;1;1;4;1;1;0;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;439;1;1;1;9;9;1;1;1;1;1;1
0;24400;1;1;1;1;6;1;1;0;0;1;0.33;45;1;1;1;1;1;0;0;1;1;1;1;0;1;1;230;1;1;1;1;1;1;1;1;1;1;1
1;2200;2;1;1;1;3;1;1;3;0;2;2.5;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;217;1;2;0;2;2;1;1;1;1;2;1
0;18500;1;1;1;1;1;1;1;0;2;0;0.5;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;457;1;1;1;1;1;1;1;1;1;1;1
0;17000;1;1;1;1;2;2;1;0;0;1;0.33;28;1;1;1;1;1;0;0;0;1;1;1;0;1;1;481;1;1;1;4;4;1;0;1;1;2;1
1;2520;1;1;2;1;1;1;1;0;1;4;2.5;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;437;1;1;1;2;2;1;1;1;1;1;1
1;2000;3;1;1;1;2;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;96;1;1;1;4;4;0;1;1;1;2;1
1;1988.89;2;1;1;1;3;1;1;6;0;3;2.25;39;1;0;1;1;1;1;0;0;0;1;1;0;0;1;96;1;2;0;4;4;1;1;1;1;2;1
1;4250;2;1;3;1;2;2;2;0;0;4;1.33;48;1;1;0;1;1;0;0;0;1;1;1;0;1;1;287;1;2;0;1;1;1;0;1;0;2;1
0;9350;1;1;1;1;4;1;1;0;0;2;0.67;55;1;1;1;1;1;0;0;1;1;1;1;1;1;1;157;1;1;1;1;1;1;1;1;1;1;1
0;4900;2;1;3;1;2;1;1;0;0;1;0.33;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;45;1;1;1;1;1;0;1;1;1;1;1
0;6000;3;3;3;1;3;2;2;0;0;1;0.5;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;481;0;2;0;2;2;0;0;2;0;2;1
0;10833.3;1;1;1;1;4;1;1;0;0;3;1;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;178;1;1;1;2;2;1;1;1;1;1;1
0;6500;1;1;1;1;2;1;1;0;0;4;1;30;1;1;1;1;1;1;1;1;1;1;1;0;0;1;181;1;1;1;4;4;1;1;1;1;1;1
1;1580;3;1;3;3;2;1;2;2;0;3;1.67;0;1;1;0;1;1;0;0;0;0;1;1;1;1;0;243;1;1;1;4;4;0;1;1;0;2;0
0;15000;1;1;1;1;5;1;1;0;1;0;0.2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;261;1;1;1;3;3;1;1;1;1;1;1
0;4250;1;1;1;1;2;1;1;0;0;4;1.33;36;1;1;1;1;1;0;0;1;1;1;1;0;1;1;408;1;1;1;3;3;1;1;1;1;1;1
0;4800;1;1;1;1;3;1;1;2;0;3;1.67;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;359;1;1;1;2;2;1;1;1;1;1;1
0;44000;1;1;1;1;5;1;1;0;0;1;0.33;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;100;1;1;1;2;2;1;1;1;1;1;1
0;26666.7;1;1;2;1;6;2;1;0;0;3;0.38;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;294;1;1;1;4;4;1;0;1;1;1;1
0;6300;1;1;1;1;3;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;53;1;1;1;9;9;1;1;1;1;1;1
0;10000;1;1;2;1;2;1;1;0;0;1;0.5;40;1;1;0;1;1;0;0;1;1;1;1;0;0;1;82;1;1;1;3;3;1;1;1;1;1;1
0;11800;1;1;3;1;1;1;1;0;1;0;0.33;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;82;1;1;1;2;2;1;1;1;1;1;1
0;6000;1;1;1;1;3;1;1;1;0;2;3;48;1;1;1;1;1;0;1;1;1;1;1;0;1;1;430;1;1;1;3;3;1;1;1;1;1;1
0;18000;1;1;1;1;3;1;1;0;1;0;0.5;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;410;1;1;1;9;9;1;1;1;1;1;1
0;7000;1;1;2;1;2;2;1;0;0;4;0.8;0;1;1;0;1;1;0;0;0;1;1;1;1;1;0;243;1;1;1;2;2;1;0;1;1;2;1
1;3500;1;1;2;1;2;1;2;2;0;4;1.2;54;1;1;1;1;1;0;0;0;1;1;1;0;1;1;243;1;1;1;1;1;1;1;1;0;2;1
0;4000;1;1;1;1;4;1;1;1;0;4;1.67;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;91;1;1;1;2;2;1;1;1;1;1;1
0;15000;1;1;1;1;2;1;1;0;0;1;0.5;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;105;1;1;1;4;4;1;1;1;1;1;1
0;8750;1;1;1;1;5;1;1;1;0;3;2;45;1;1;1;1;1;1;0;1;1;1;1;0;1;1;439;1;1;1;1;1;1;1;1;1;1;1
0;7500;1;1;1;1;2;1;1;0;2;0;0.5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;105;1;1;1;4;4;1;1;1;1;1;1
0;4500;3;1;1;1;2;1;1;0;0;3;1;55;1;1;1;1;1;1;0;1;1;1;1;0;1;1;105;1;2;0;3;3;0;1;1;1;1;1
0;4925;1;1;1;1;4;1;1;1;0;1;1;4;1;1;1;1;1;0;0;1;0;1;0;1;0;1;439;1;1;1;9;9;1;1;1;1;1;1
0;4400;1;1;2;1;2;2;1;1;0;4;1.67;54;1;1;1;1;1;0;0;1;1;1;1;0;1;1;308;1;1;1;2;2;1;0;1;1;1;1
1;2500;1;1;2;1;4;1;1;0;0;4;2;84;1;1;1;1;1;0;1;0;1;1;1;0;1;1;218;1;1;1;1;1;1;1;1;1;2;1
0;5400;2;1;3;1;2;1;1;2;0;5;3.5;72;1;1;0;1;1;0;0;0;0;1;1;0;1;1;79;1;2;0;4;4;1;1;1;1;2;1
0;3760;3;1;3;1;3;2;1;5;0;5;2.5;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;351;1;1;1;4;4;0;0;1;1;2;1
1;2000;3;1;2;1;3;2;2;2;0;5;2.33;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;351;1;2;0;4;4;0;0;1;0;1;1
0;9000;1;1;2;1;2;1;1;0;0;3;1;80;1;0;1;1;1;0;1;0;0;1;1;0;0;1;242;1;1;1;4;4;1;1;1;1;2;1
0;5400;2;1;3;1;5;3;1;1;0;4;1.25;48;1;1;1;1;1;0;0;1;1;1;1;1;1;1;341;1;2;0;3;3;1;0;1;1;1;1
1;3500;2;1;1;1;1;1;1;0;2;0;0.67;5;1;1;0;1;1;1;1;1;1;1;1;0;1;1;401;1;1;1;3;3;0;1;1;1;1;1
0;9440;1;1;3;1;3;2;1;0;0;5;2.5;44;1;1;1;1;1;0;0;1;0;1;1;0;1;1;393;1;1;1;4;4;1;0;1;1;1;1
0;5600;1;1;1;1;4;1;1;0;0;2;0.67;48;1;1;0;1;1;0;0;1;1;1;1;1;0;1;176;1;1;1;2;2;1;1;1;1;1;1
0;6333.33;3;1;3;1;1;1;1;0;0;3;0.6;24;1;1;1;1;1;0;0;0;1;1;1;0;0;1;261;1;2;0;4;4;0;1;1;1;2;1
1;2242.86;3;1;3;1;3;1;2;4;0;3;3.5;84;1;1;1;1;1;0;0;0;0;1;1;0;1;1;261;1;2;0;4;4;0;1;1;0;2;1
0;15000;1;1;1;1;2;1;1;0;1;0;0.25;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;178;1;1;1;2;2;1;1;1;1;1;1
0;4400;1;1;3;1;1;2;2;0;0;1;0.33;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;194;1;1;1;3;3;1;0;1;0;2;1
0;6240;2;1;2;1;2;1;1;1;0;4;1.25;48;1;1;0;0;1;1;0;0;1;1;1;0;1;1;73;1;1;1;2;2;0;1;1;1;2;1
0;6666.67;1;1;1;1;2;1;1;0;0;3;1;70;1;1;1;1;1;0;0;0;1;1;1;0;0;1;256;1;1;1;4;4;1;1;1;1;2;1
1;3000;1;1;1;1;4;2;1;2;0;2;2;24;0;1;0;1;1;0;0;1;1;1;1;0;1;1;256;1;1;1;2;2;1;0;2;1;1;1
0;23750;1;1;1;1;6;1;1;0;0;4;0.8;60;1;1;1;1;1;1;0;1;1;1;1;0;1;1;57;1;1;1;3;3;1;1;1;1;1;1
0;10000;1;1;1;1;3;2;1;0;0;1;0.33;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;409;1;1;1;2;2;1;0;1;1;1;1
0;27500;1;1;1;1;6;1;1;0;0;2;1;60;1;1;0;1;1;0;0;1;1;1;1;0;1;1;191;1;1;1;2;2;1;1;1;1;1;1
0;4000;3;1;2;1;4;2;1;1;0;1;0.67;18;1;1;1;1;1;0;0;0;0;1;1;1;0;1;137;1;1;1;4;4;0;0;1;1;2;1
0;15900;1;1;1;1;4;1;1;0;0;2;0.67;51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;157;1;1;1;1;1;1;1;1;1;1;1
0;12000;1;1;1;1;5;2;1;0;0;1;0.33;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;299;1;1;1;2;2;1;0;1;1;1;1
0;19500;1;1;1;1;4;2;1;0;0;2;0.67;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;299;1;1;1;2;2;1;0;1;1;1;1
0;16666.7;1;1;2;1;5;2;1;0;0;3;1;72;1;1;0;1;1;1;0;0;1;1;1;1;1;1;232;1;1;1;4;4;1;0;1;1;2;1
0;8200;1;1;1;1;1;1;1;0;0;6;1;8;1;0;0;1;1;1;1;1;1;1;1;1;0;1;133;1;1;1;4;4;1;1;1;1;1;1
0;6000;1;1;1;1;6;1;1;2;0;2;1.33;35;1;1;1;1;1;0;0;1;1;1;1;1;1;1;93;1;1;1;3;3;1;1;1;1;1;1
0;5500;1;1;2;1;1;2;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;437;1;1;1;4;4;1;0;1;1;1;1
0;13000;1;1;1;1;4;1;1;0;1;0;0.25;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;71;1;1;1;9;9;1;1;1;1;1;1
1;1314.29;1;1;2;1;4;1;2;3;0;4;1.75;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;133;1;1;1;4;4;1;1;1;0;2;1
0;10333.3;1;1;2;1;2;1;1;0;0;3;1.5;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;477;1;1;1;2;2;1;1;1;1;1;1
0;10500;3;1;3;1;2;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;106;1;1;1;4;4;0;1;1;1;2;1
0;4250;3;1;3;1;3;1;2;2;0;2;4;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;308;1;2;0;4;4;0;1;1;0;2;1
0;4200;1;1;1;1;4;1;1;1;0;4;2.5;68;1;1;1;1;1;0;0;1;1;1;1;0;1;1;264;1;1;1;2;2;1;1;1;1;1;1
0;8900;1;1;2;1;1;2;1;0;1;3;1.33;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;41;1;1;1;2;2;1;0;1;1;1;1
0;5100;2;1;1;1;2;1;1;2;0;2;2;66;1;1;0;1;1;0;0;0;1;1;1;0;0;1;73;1;1;1;2;2;0;1;1;1;2;1
0;5466.67;2;1;1;1;5;2;1;0;2;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;409;1;1;1;2;2;0;0;1;1;1;1
0;6000;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;430;1;1;1;4;4;1;1;1;1;1;1
1;3000;1;1;1;1;4;1;1;0;0;2;0.67;98;1;1;1;1;1;1;1;1;1;1;1;0;1;1;433;1;1;1;3;3;1;1;1;1;1;1
0;7166.67;3;1;3;1;3;2;1;1;1;4;3;40;1;1;1;1;0;1;0;0;1;1;1;0;1;1;296;1;1;1;4;4;0;0;1;1;2;1
0;32000;1;1;1;1;5;2;1;0;0;1;0.33;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;299;1;1;1;2;2;1;0;1;1;1;1
0;5000;1;1;2;1;2;1;1;1;0;2;0.75;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;341;1;1;1;1;1;1;1;1;1;1;1
0;6800;1;1;2;1;2;1;1;0;2;0;0.67;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;114;1;1;1;3;3;1;1;1;1;1;1
0;9000;1;1;1;1;5;1;1;0;0;1;0.25;24;1;1;1;1;1;1;0;1;1;1;1;0;1;1;433;1;1;1;2;2;1;1;1;1;1;1
0;6000;1;1;1;1;2;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;128;1;1;1;9;9;1;1;1;1;1;1
0;15000;1;1;1;1;6;1;1;0;0;4;1;50;1;1;0;1;1;1;1;1;1;1;1;0;1;1;457;1;1;1;3;3;1;1;1;1;1;1
1;2562.5;2;2;3;1;1;2;2;2;0;6;2.67;20;1;1;1;1;1;0;0;0;1;1;1;0;0;1;300;0;2;0;4;4;1;0;1;0;2;1
0;9375;1;1;1;1;5;1;1;1;0;3;1.33;45;1;1;0;1;1;1;0;1;1;1;1;0;1;1;100;1;1;1;3;3;1;1;1;1;1;1
0;4500;2;2;2;1;1;2;2;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;0;140;0;2;0;4;4;1;0;1;0;2;1
1;2328.57;1;1;2;1;2;2;1;2;0;5;2.33;32;1;0;1;1;1;0;0;0;0;1;1;0;0;1;140;1;1;1;4;4;1;0;1;1;2;1
0;7300;1;1;2;1;2;2;1;0;1;1;0.67;0;1;1;0;1;1;1;0;1;1;1;1;0;1;0;41;1;1;1;2;2;1;0;1;1;1;1
1;3750;1;1;2;1;3;2;1;0;0;4;2;60;1;0;1;1;1;1;0;1;1;1;1;0;1;1;240;1;1;1;2;2;1;0;1;1;1;1
0;6850;1;1;1;1;3;1;1;0;2;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;173;1;1;1;2;2;1;1;1;1;1;1
0;13500;2;1;1;1;1;1;1;0;1;0;1;42;1;1;1;1;1;0;0;1;1;1;1;0;1;1;408;1;1;1;2;2;0;1;1;1;1;1
0;11333.3;1;1;1;1;3;2;1;1;0;2;1;48;1;1;1;1;1;0;0;1;1;1;1;0;1;1;449;1;1;1;2;2;1;0;1;1;1;1
1;1228.57;3;3;3;1;3;1;2;4;0;3;7;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;393;0;2;0;4;4;0;1;1;0;2;1
0;6000;1;1;1;1;1;1;2;0;1;0;0.5;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;359;1;1;1;2;2;1;1;1;0;1;1
0;12300;1;1;1;1;4;1;1;0;0;1;1;48;1;1;1;1;1;0;0;1;1;1;1;0;1;1;264;1;1;1;1;1;1;1;1;1;1;1
0;12500;1;1;1;1;5;1;1;0;0;2;1;40;1;1;1;1;1;0;1;1;1;1;1;0;1;1;5;1;1;1;1;1;1;1;1;1;1;1
0;6900;1;1;2;1;2;1;1;0;2;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;445;1;1;1;2;2;1;1;1;1;1;1
0;19000;1;1;1;1;2;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;106;1;1;1;2;2;1;1;1;1;1;1
0;13000;1;1;1;1;4;1;1;0;1;0;0.5;30;1;1;1;1;1;1;0;1;1;1;1;1;1;1;16;1;1;1;1;1;1;1;1;1;1;1
0;6860;1;1;1;1;3;1;1;1;0;4;1.67;16;1;1;1;1;1;1;1;0;1;1;1;1;1;1;26;1;1;1;4;4;1;1;1;1;2;1
0;6300;1;1;1;1;2;1;1;0;1;0;0.33;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;306;1;1;1;2;2;1;1;1;1;1;1
0;17250;1;1;1;1;2;1;1;0;0;2;1;52;1;1;1;1;1;1;0;1;1;1;1;0;1;1;239;1;1;1;1;1;1;1;1;1;1;1
0;6150;1;1;3;1;3;2;1;1;0;3;1;36;1;1;1;1;1;0;0;1;1;1;1;0;1;1;491;1;1;1;2;2;1;0;1;1;1;1
1;1700;1;1;2;1;2;1;1;1;0;5;2;0;1;1;0;1;1;1;0;1;0;1;1;0;0;0;401;1;1;1;1;1;1;1;1;1;1;1
0;11900;2;1;1;1;6;1;1;0;0;2;0.5;18;1;0;0;1;1;0;1;1;1;1;1;0;1;1;401;1;1;1;1;1;0;1;1;1;1;1
1;2060;3;2;3;1;2;2;2;2;0;3;5;25;0;0;0;1;1;0;0;0;0;1;1;1;1;1;76;0;1;1;4;4;0;0;2;0;2;1
0;4666.67;3;1;2;1;1;2;1;1;0;2;1;84;1;1;1;1;1;1;1;0;1;1;1;0;0;1;86;1;1;1;4;4;0;0;1;1;2;1
0;11000;1;1;2;1;1;1;1;0;0;1;0.25;84;1;1;1;1;1;1;1;0;1;1;1;1;1;1;217;1;1;1;4;4;1;1;1;1;2;1
0;5450;1;1;2;1;2;2;1;0;0;2;1;40;1;1;1;1;1;1;0;1;1;1;1;1;1;1;391;1;1;1;9;9;0;0;1;1;1;1
0;6000;1;1;3;1;3;1;1;1;0;2;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;391;1;1;1;1;1;1;1;1;1;2;1
0;6000;2;1;2;1;1;1;1;0;1;0;0.5;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;430;1;2;0;2;2;1;1;1;1;2;1
0;14500;1;1;1;1;6;1;1;0;0;3;1;40;1;1;1;1;1;0;0;1;1;1;1;1;1;1;137;1;1;1;9;9;1;1;1;1;1;1
1;2500;3;2;2;1;3;2;2;0;0;4;2;76;1;1;1;1;1;0;0;0;1;1;1;1;1;1;393;0;2;0;2;2;0;0;1;0;2;1
0;24000;3;1;1;1;6;1;1;0;0;2;1;45;1;1;1;1;1;0;0;1;1;1;1;0;1;1;105;1;2;0;4;4;0;1;1;1;1;1
1;1280;2;1;3;1;2;1;2;0;0;5;1.67;50;1;1;1;1;1;0;0;0;1;1;1;0;0;1;162;1;2;0;4;4;1;1;1;0;2;1
1;1714.29;3;2;3;1;3;2;2;0;0;7;1.4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;244;0;1;1;4;4;0;0;2;0;2;1
1;2425.71;1;1;1;1;4;1;2;2;0;5;1.75;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;389;1;1;1;4;4;1;1;1;0;2;1
0;4483.33;1;1;2;1;3;1;1;2;0;4;2;45;1;1;1;1;1;1;0;0;0;1;1;0;1;1;120;1;1;1;4;4;1;1;1;1;2;1
